//ShopTab,ITEMType,Slot
STORE_MY_POTION_TAB1,ITEM_ETC_HP_POTION_01,0
STORE_MY_POTION_TAB1,ITEM_ETC_HP_POTION_02,1
STORE_MY_POTION_TAB1,ITEM_ETC_HP_POTION_03,2
STORE_MY_POTION_TAB1,ITEM_ETC_HP_POTION_04,3
STORE_MY_POTION_TAB1,ITEM_ETC_HP_POTION_05,4
STORE_MY_POTION_TAB1,ITEM_ETC_MP_POTION_01,5
STORE_MY_POTION_TAB1,ITEM_ETC_MP_POTION_02,6
STORE_MY_POTION_TAB1,ITEM_ETC_MP_POTION_03,7
STORE_MY_POTION_TAB1,ITEM_ETC_MP_POTION_04,8
STORE_MY_POTION_TAB1,ITEM_ETC_MP_POTION_05,9
STORE_MY_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_01,23
STORE_MY_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_02,24
STORE_MY_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_03,25
STORE_MY_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_04,26
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_ALL_SPOTION_01,4
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_AMMO_ARROW_01,7
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_AMMO_BOLT_01,6
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_CURE_ALL_05,2
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_CURE_RANDOM_04,3
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_HP_POTION_05,0
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_MP_POTION_05,1
STORE_MY_PVP_SELLER_TAB1,ITEM_ETC_SCROLL_RETURN_01,5
STORE_MY_RES_TAB1,ITEM_MY_RESURRECTION_60_SCROLL,1
STORE_MY_RES_TAB1,ITEM_MY_RESURRECTION_MAX_SCROLL,2
STORE_MY_RES_TAB1,ITEM_MY_RESURRECTION_SCROLL,0
STORE_MY_SELLER_TAB1,ITEM_ETC_E060526_SUMMON_PARTY_SCROLL_A,0
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_M_BLACK_EGHEAD,9
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_M_BLUE_EGHEAD,5
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_M_EGHEAD,3
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_M_RED_EGHEAD,7
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_W_BLACK_EGHEAD,10
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_W_BLUE_EGHEAD,6
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_W_EGHEAD,4
STORE_MY_SELLER_TAB1,ITEM_ETC_E071030_W_RED_EGHEAD,8
STORE_MY_SELLER_TAB1,ITEM_ETC_E090429_MEETROC,2
STORE_MY_SELLER_TAB1,ITEM_MY_SPEED_120,1
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_01,0
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_02,1
STORE_RM_SPECIAL_TAB1,ITEM_ETC_TRADE_RM_03,2
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_06_C,0
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_07_A,1
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_08_A,2
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_09_A,3
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_05_A,4
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_06_A,5
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_07_A,6
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_08_A,7
STORE_SD_ACCESSORY_EU_TAB1,ITEM_EU_RING_09_A,8
STORE_SD_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_SD_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_ETC_02,1
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,2
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,3
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,4
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,5
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,6
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,7
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,8
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,9
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_11,10
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_12,11
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,12
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,13
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_ER_E,14
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_GOLD_E,15
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HEAL_E,16
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HPI_E,17
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_HR_E,18
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_MENTAL_E,19
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_SOCKET_STONE_MPI_E,20
STORE_SD_ACCESSORY_EU_TAB3,ITEM_ETC_TRADE_MATERIAL_DESTROYSTONE,0
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_A,0
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_B,6
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_A,1
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_B,7
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_A,2
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_B,8
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_A,3
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_B,9
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_A,4
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_B,10
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_A,5
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_B,11
STORE_SD_SET_ARMOR_EU_TAB6,ITEM_EU_W_CLOTHES_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_A,0
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_B,6
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_A,1
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_B,7
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_A,2
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_B,8
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_A,3
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_B,9
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_A,4
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_B,10
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_SA_SET_A,5
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_SA_SET_B,11
STORE_SD_SET_ARMOR_TAB1,ITEM_CH_M_HEAVY_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_AA_SET_A,0
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_AA_SET_B,6
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_BA_SET_A,1
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_BA_SET_B,7
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_FA_SET_A,2
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_FA_SET_A_RARE,14
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_FA_SET_B,8
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_FA_SET_B_RARE,20
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_HA_SET_A,3
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_HA_SET_A_RARE,15
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_HA_SET_B,9
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_HA_SET_B_RARE,21
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_LA_SET_A,4
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_LA_SET_A_RARE,16
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_LA_SET_B,10
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_LA_SET_B_RARE,22
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_SA_SET_A,5
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_SA_SET_A_RARE,17
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_SA_SET_B,11
STORE_SD_SET_ARMOR_TAB2,ITEM_CH_M_LIGHT_11_SA_SET_B_RARE,23
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_AA_SET_A,0
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_AA_SET_A_RARE,12
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_AA_SET_B,6
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_AA_SET_B_RARE,18
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_BA_SET_A,1
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_BA_SET_A_RARE,13
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_BA_SET_B,7
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_BA_SET_B_RARE,19
STORE_SD_SET_ARMOR_TAB3,ITEM_CH_M_CLOTHES_11_FA_SET_A,2
