//ID,Type,Name,CastTime,Cooldown,MP
14240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_07,Sudden Twist,820,0,0
15240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_08,Sudden Twist,820,0,0
16240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_09,Sudden Twist,820,0,0
17240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_10,Sudden Twist,820,0,0
18240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_11,Sudden Twist,820,0,0
19240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_12,Sudden Twist,820,0,0
1A240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_13,Sudden Twist,820,0,0
1B240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_14,Sudden Twist,820,0,0
1C240000,SKILL_EU_WARRIOR_DUALA_TWIST_B3_15,Sudden Twist,820,0,0
1D240000,SKILL_EU_WARRIOR_DUALA_STUN_A_01,Axis Quiver,1072,20000,41
1E240000,SKILL_EU_WARRIOR_DUALA_STUN_A_02,Axis Quiver,1072,20000,96
1F240000,SKILL_EU_WARRIOR_DUALA_STUN_A_03,Axis Quiver,1072,20000,196
20240000,SKILL_EU_WARRIOR_DUALA_STUN_A_04,Axis Quiver,1072,20000,370
21240000,SKILL_EU_WARRIOR_DUALA_STUN_A_05,Axis Quiver,1072,20000,667
22240000,SKILL_EU_WARRIOR_DUALA_STUN_A_06,Axis Quiver,1072,20000,1164
23240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_01,Dual Counter,398,4000,67
24240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_02,Dual Counter,398,4000,80
25240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_03,Dual Counter,398,4000,95
26240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_04,Dual Counter,398,4000,111
27240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_05,Dual Counter,398,4000,130
28240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_06,Dual Counter,398,4000,151
29240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_07,Dual Counter,398,4000,174
2A240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_08,Dual Counter,398,4000,201
2B240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_09,Dual Counter,398,4000,230
2C240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_10,Dual Counter,398,4000,263
2D240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_11,Dual Counter,398,4000,300
2E240000,SKILL_EU_WARRIOR_DUALA_COUNTER_A_12,Dual Counter,398,4000,342
3B240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_01,Deadly Counter,912,4000,564
3C240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_02,Deadly Counter,912,4000,637
3D240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_03,Deadly Counter,912,4000,720
3E240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_04,Deadly Counter,912,4000,811
3F240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_05,Deadly Counter,912,4000,913
40240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_06,Deadly Counter,912,4000,1026
41240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_07,Deadly Counter,912,4000,1151
42240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_08,Deadly Counter,912,4000,1290
43240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_09,Deadly Counter,912,4000,1444
44240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_10,Deadly Counter,912,4000,1615
45240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_11,Deadly Counter,912,4000,1804
46240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_12,Deadly Counter,912,4000,2013
47240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B_13,Deadly Counter,912,4000,2244
48240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_01,Deadly Counter,944,0,0
49240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_02,Deadly Counter,944,0,0
4A240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_03,Deadly Counter,944,0,0
4B240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_04,Deadly Counter,944,0,0
4C240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_05,Deadly Counter,944,0,0
4D240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_06,Deadly Counter,944,0,0
4E240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_07,Deadly Counter,944,0,0
4F240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_08,Deadly Counter,944,0,0
50240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_09,Deadly Counter,944,0,0
51240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_10,Deadly Counter,944,0,0
52240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_11,Deadly Counter,944,0,0
53240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_12,Deadly Counter,944,0,0
54240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B2_13,Deadly Counter,944,0,0
55240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_01,Deadly Counter,877,0,0
56240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_02,Deadly Counter,877,0,0
57240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_03,Deadly Counter,877,0,0
58240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_04,Deadly Counter,877,0,0
59240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_05,Deadly Counter,877,0,0
5A240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_06,Deadly Counter,877,0,0
5B240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_07,Deadly Counter,877,0,0
5C240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_08,Deadly Counter,877,0,0
5D240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_09,Deadly Counter,877,0,0
5E240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_10,Deadly Counter,877,0,0
5F240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_11,Deadly Counter,877,0,0
60240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_12,Deadly Counter,877,0,0
61240000,SKILL_EU_WARRIOR_DUALA_COUNTER_B3_13,Deadly Counter,877,0,0
62240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_01,Crisis Rush,265,4000,153
63240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_02,Crisis Rush,265,4000,177
64240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_03,Crisis Rush,265,4000,203
65240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_04,Crisis Rush,265,4000,233
66240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_05,Crisis Rush,265,4000,267
67240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_06,Crisis Rush,265,4000,304
68240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_07,Crisis Rush,265,4000,346
69240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_08,Crisis Rush,265,4000,392
6A240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A_09,Crisis Rush,265,4000,444
6B240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_01,Crisis Rush,1103,0,0
6C240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_02,Crisis Rush,1103,0,0
6D240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_03,Crisis Rush,1103,0,0
6E240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_04,Crisis Rush,1103,0,0
6F240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_05,Crisis Rush,1103,0,0
70240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_06,Crisis Rush,1103,0,0
71240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_07,Crisis Rush,1103,0,0
72240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_08,Crisis Rush,1103,0,0
73240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_A2_09,Crisis Rush,1103,0,0
74240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_01,Crutial Rush,1130,4000,661
75240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_02,Crutial Rush,1130,4000,744
76240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_03,Crutial Rush,1130,4000,836
77240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_04,Crutial Rush,1130,4000,939
78240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_05,Crutial Rush,1130,4000,1053
79240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_06,Crutial Rush,1130,4000,1180
7A240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_07,Crutial Rush,1130,4000,1320
7B240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_08,Crutial Rush,1130,4000,1475
7C240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_09,Crutial Rush,1130,4000,1647
7D240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_10,Crutial Rush,1130,4000,1837
7E240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B_11,Crutial Rush,1130,4000,2048
7F240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_01,Crutial Rush,1203,0,0
80240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_02,Crutial Rush,1203,0,0
81240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_03,Crutial Rush,1203,0,0
82240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_04,Crutial Rush,1203,0,0
83240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_05,Crutial Rush,1203,0,0
84240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_06,Crutial Rush,1203,0,0
85240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_07,Crutial Rush,1203,0,0
86240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_08,Crutial Rush,1203,0,0
87240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_09,Crutial Rush,1203,0,0
88240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_10,Crutial Rush,1203,0,0
89240000,SKILL_EU_WARRIOR_DUALA_WHIRLWIND_B2_11,Crutial Rush,1203,0,0
8A240000,SKILL_EU_CROSSBOW_BASE_01,SKILL_EU_CROSSBOW_BASE_01,780,1333,0
8B240000,SKILL_EU_DAGGER_BASE_01,SKILL_EU_DAGGER_BASE_01,1000,1000,0
8C240000,SKILL_EU_ROG_STEALTHP_TIME_A_01,Stealth Extension,0,0,0
8D240000,SKILL_EU_ROG_STEALTHP_TIME_A_02,Stealth Extension,0,0,0
8E240000,SKILL_EU_ROG_STEALTHP_TIME_A_03,Stealth Extension,0,0,0
8F240000,SKILL_EU_ROG_STEALTHP_TIME_A_04,Stealth Extension,0,0,0
90240000,SKILL_EU_ROG_STEALTHP_TIME_A_05,Stealth Extension,0,0,0
91240000,SKILL_EU_ROG_STEALTHP_TIME_A_06,Stealth Extension,0,0,0
92240000,SKILL_EU_ROG_STEALTHP_TIME_A_07,Stealth Extension,0,0,0
93240000,SKILL_EU_ROG_STEALTHP_TIME_A_08,Stealth Extension,0,0,0
94240000,SKILL_EU_ROG_STEALTHP_TIME_A_09,Stealth Extension,0,0,0
95240000,SKILL_EU_ROG_STEALTHP_TIME_A_10,Stealth Extension,0,0,0
96240000,SKILL_EU_ROG_STEALTHA_CHANGE_A_01,Scorn,500,30000,27
97240000,SKILL_EU_ROG_STEALTHA_CHANGE_A_02,Scorn,500,30000,77
98240000,SKILL_EU_ROG_STEALTHA_CHANGE_A_03,Scorn,500,30000,181
99240000,SKILL_EU_ROG_STEALTHA_CHANGE_A_04,Scorn,500,30000,385
9A240000,SKILL_EU_ROG_STEALTHA_CHANGE_A_05,Scorn,500,30000,776
9B240000,SKILL_EU_ROG_STEALTHA_CHANGE_B_01,Gross Scorn,500,40000,261
9C240000,SKILL_EU_ROG_STEALTHA_CHANGE_B_02,Gross Scorn,500,40000,574
9D240000,SKILL_EU_ROG_STEALTHA_CHANGE_B_03,Gross Scorn,500,40000,1179
9E240000,SKILL_EU_ROG_STEALTHA_HIDING_A_01,Stealth,526,20000,53
9F240000,SKILL_EU_ROG_STEALTHA_HIDING_A_02,Stealth,526,20000,77
A0240000,SKILL_EU_ROG_STEALTHA_HIDING_A_03,Stealth,526,20000,110
A1240000,SKILL_EU_ROG_STEALTHA_HIDING_A_04,Stealth,526,20000,154
A2240000,SKILL_EU_ROG_STEALTHA_HIDING_A_05,Stealth,526,20000,212
A3240000,SKILL_EU_ROG_STEALTHA_HIDING_B_01,Intensive Stealth,526,20000,287
A4240000,SKILL_EU_ROG_STEALTHA_HIDING_B_02,Intensive Stealth,526,20000,385
A5240000,SKILL_EU_ROG_STEALTHA_HIDING_B_03,Intensive Stealth,526,20000,512
A6240000,SKILL_EU_ROG_STEALTHA_HIDING_B_04,Intensive Stealth,526,20000,677
A7240000,SKILL_EU_ROG_STEALTHA_HIDING_B_05,Intensive Stealth,526,20000,889
A8240000,SKILL_EU_ROG_STEALTHA_DETECT_A_01,Destealth,1166,10000,26
A9240000,SKILL_EU_ROG_STEALTHA_DETECT_A_02,Destealth,1166,10000,39
AA240000,SKILL_EU_ROG_STEALTHA_DETECT_A_03,Destealth,1166,10000,55
AB240000,SKILL_EU_ROG_STEALTHA_DETECT_A_04,Destealth,1166,10000,77
AC240000,SKILL_EU_ROG_STEALTHA_DETECT_A_05,Destealth,1166,10000,106
AD240000,SKILL_EU_ROG_STEALTHA_DETECT_B_01,Intensive Destealth,1166,10000,143
AE240000,SKILL_EU_ROG_STEALTHA_DETECT_B_02,Intensive Destealth,1166,10000,192
AF240000,SKILL_EU_ROG_STEALTHA_DETECT_B_03,Intensive Destealth,1166,10000,256
B0240000,SKILL_EU_ROG_STEALTHA_DETECT_B_04,Intensive Destealth,1166,10000,338
B1240000,SKILL_EU_ROG_STEALTHA_DETECT_B_05,Intensive Destealth,1166,10000,445
B2240000,SKILL_EU_ROG_STEALTHA_POINT_A_01,Tag Point ,0,10000,116
B3240000,SKILL_EU_ROG_STEALTHA_POINT_A_02,Tag Point ,0,10000,166
B4240000,SKILL_EU_ROG_STEALTHA_POINT_A_03,Tag Point ,0,10000,231
B5240000,SKILL_EU_ROG_STEALTHA_POINT_A_04,Tag Point ,0,10000,317
B6240000,SKILL_EU_ROG_STEALTHA_POINT_B_01,Hunting Point,0,10000,577
B7240000,SKILL_EU_ROG_STEALTHA_POINT_B_02,Hunting Point,0,10000,768
B8240000,SKILL_EU_ROG_STEALTHA_POINT_B_03,Hunting Point,0,10000,1015
B9240000,SKILL_EU_ROG_STEALTHA_POINT_B_04,Hunting Point,0,10000,1334
BA240000,SKILL_EU_ROG_POISONA_BLADE_A_01,Poison Weapons,0,6000,26
BB240000,SKILL_EU_ROG_POISONA_BLADE_A_02,Poison Weapons,0,6000,41
BC240000,SKILL_EU_ROG_POISONA_BLADE_A_03,Poison Weapons,0,6000,62
BD240000,SKILL_EU_ROG_POISONA_BLADE_A_04,Poison Weapons,0,6000,89
BE240000,SKILL_EU_ROG_POISONA_BLADE_A_05,Poison Weapons,0,6000,126
BF240000,SKILL_EU_ROG_POISONA_BLADE_A_06,Poison Weapons,0,6000,175
C0240000,SKILL_EU_ROG_POISONA_BLADE_B_01,Vein Weapon,0,10000,239
C1240000,SKILL_EU_ROG_POISONA_BLADE_B_02,Vein Weapon,0,10000,323
C2240000,SKILL_EU_ROG_POISONA_BLADE_B_03,Vein Weapon,0,10000,432
C3240000,SKILL_EU_ROG_POISONA_BLADE_B_04,Vein Weapon,0,10000,573
C4240000,SKILL_EU_ROG_POISONA_BLADE_B_05,Vein Weapon,0,10000,755
C5240000,SKILL_EU_ROG_POISONA_GUARD_A_01,Poison Circle,1166,60000,146
C6240000,SKILL_EU_ROG_POISONA_GUARD_A_02,Poison Circle,1166,60000,216
C7240000,SKILL_EU_ROG_POISONA_GUARD_A_03,Poison Circle,1166,60000,309
C8240000,SKILL_EU_ROG_POISONA_GUARD_A_04,Poison Circle,1166,60000,433
C9240000,SKILL_EU_ROG_POISONA_GUARD_A_05,Poison Circle,1166,60000,596
CA240000,SKILL_EU_ROG_POISONA_GUARD_B_01,Vein Circle,1166,60000,810
CB240000,SKILL_EU_ROG_POISONA_GUARD_B_02,Vein Circle,1166,60000,1090
CC240000,SKILL_EU_ROG_POISONA_GUARD_B_03,Vein Circle,1166,60000,1452
CD240000,SKILL_EU_ROG_POISONA_GUARD_B_04,Vein Circle,1166,60000,1922
CE240000,SKILL_EU_ROG_POISONA_GUARD_B_05,Vein Circle,1166,60000,2527
CF240000,SKILL_EU_ROG_POISONA_ROUND_A_01,Poison Field,1166,7000,67
D0240000,SKILL_EU_ROG_POISONA_ROUND_A_02,Poison Field,1166,7000,96
D1240000,SKILL_EU_ROG_POISONA_ROUND_A_03,Poison Field,1166,7000,135
D2240000,SKILL_EU_ROG_POISONA_ROUND_A_04,Poison Field,1166,7000,187
D3240000,SKILL_EU_ROG_POISONA_ROUND_A_05,Poison Field,1166,7000,254
D4240000,SKILL_EU_ROG_POISONA_ROUND_A_06,Poison Field,1166,7000,343
D5240000,SKILL_EU_ROG_POISONA_ROUND_B_01,Bane Field,1166,7000,457
D6240000,SKILL_EU_ROG_POISONA_ROUND_B_02,Bane Field,1166,7000,606
D7240000,SKILL_EU_ROG_POISONA_ROUND_B_03,Bane Field,1166,7000,798
D8240000,SKILL_EU_ROG_POISONA_FIELD_A_01,Poison Trap,1166,60000,179
D9240000,SKILL_EU_ROG_POISONA_FIELD_A_02,Poison Trap,1166,60000,253
DA240000,SKILL_EU_ROG_POISONA_FIELD_A_03,Poison Trap,1166,60000,350
DB240000,SKILL_EU_ROG_POISONA_FIELD_A_04,Poison Trap,1166,60000,478
DC240000,SKILL_EU_ROG_POISONA_FIELD_A_05,Poison Trap,1166,60000,646
DD240000,SKILL_EU_ROG_POISONA_FIELD_A_06,Poison Trap,1166,60000,864
DE240000,SKILL_EU_ROG_POISONA_FIELD_B_01,Vein Trap,1166,60000,1146
DF240000,SKILL_EU_ROG_POISONA_FIELD_B_02,Vein Trap,1166,60000,1511
E0240000,SKILL_EU_ROG_TRANSFORMA_MASK_A_01,Monster Mask,1166,600000,52
E1240000,SKILL_EU_ROG_TRANSFORMA_MASK_A_02,Monster Mask,1166,600000,79
E2240000,SKILL_EU_ROG_TRANSFORMA_MASK_A_03,Monster Mask,1166,600000,116
E3240000,SKILL_EU_ROG_TRANSFORMA_MASK_A_04,Monster Mask,1166,600000,166
E4240000,SKILL_EU_ROG_TRANSFORMA_MASK_A_05,Monster Mask,1166,600000,231
E5240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_01,Beast Mask,1166,600000,317
E6240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_02,Beast Mask,1166,600000,430
E7240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_03,Beast Mask,1166,600000,577
E8240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_04,Beast Mask,1166,600000,768
E9240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_05,Beast Mask,1166,600000,1015
EA240000,SKILL_EU_ROG_TRANSFORMA_MASK_B_06,Beast Mask,1166,600000,1334
EB240000,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_01,Duplicate,500,20000,116
EC240000,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_02,Duplicate,500,20000,231
ED240000,SKILL_EU_ROG_TRANSFORMA_DUPLE_A_03,Duplicate,500,20000,430
EE240000,SKILL_EU_ROG_TRANSFORMA_DUPLE_B_01,Sable Duplicate,500,20000,768
EF240000,SKILL_EU_ROG_BOWP_DAMAGE_A_01,Crossbow Power Up,0,0,0
F0240000,SKILL_EU_ROG_BOWP_DAMAGE_A_02,Crossbow Power Up,0,0,0
F1240000,SKILL_EU_ROG_BOWP_DAMAGE_A_03,Crossbow Power Up,0,0,0
F2240000,SKILL_EU_ROG_BOWP_DAMAGE_A_04,Crossbow Power Up,0,0,0
F3240000,SKILL_EU_ROG_BOWP_DAMAGE_A_05,Crossbow Power Up,0,0,0
F4240000,SKILL_EU_ROG_BOWP_DAMAGE_A_06,Crossbow Power Up,0,0,0
F5240000,SKILL_EU_ROG_BOWP_DAMAGE_A_07,Crossbow Power Up,0,0,0
F6240000,SKILL_EU_ROG_BOWP_DAMAGE_A_08,Crossbow Power Up,0,0,0
F7240000,SKILL_EU_ROG_BOWP_DAMAGE_A_09,Crossbow Power Up,0,0,0
F8240000,SKILL_EU_ROG_BOWP_DAMAGE_A_10,Crossbow Power Up,0,0,0
F9240000,SKILL_EU_ROG_BOWP_DAMAGE_A_11,Crossbow Power Up,0,0,0
FA240000,SKILL_EU_ROG_BOWP_DAMAGE_A_12,Crossbow Power Up,0,0,0
FB240000,SKILL_EU_ROG_BOWP_DAMAGE_A_13,Crossbow Power Up,0,0,0
FC240000,SKILL_EU_ROG_BOWP_DAMAGE_A_14,Crossbow Power Up,0,0,0
FD240000,SKILL_EU_ROG_BOWP_DAMAGE_A_15,Crossbow Power Up,0,0,0
FE240000,SKILL_EU_ROG_BOWP_DAMAGE_A_16,Crossbow Power Up,0,0,0
FF240000,SKILL_EU_ROG_BOWP_DAMAGE_A_17,Crossbow Power Up,0,0,0
00250000,SKILL_EU_ROG_BOWP_DAMAGE_A_18,Crossbow Power Up,0,0,0
01250000,SKILL_EU_ROG_BOWP_DAMAGE_A_19,Crossbow Power Up,0,0,0
02250000,SKILL_EU_ROG_BOWP_DAMAGE_A_20,Crossbow Power Up,0,0,0
03250000,SKILL_EU_ROG_BOWP_DAMAGE_A_21,Crossbow Power Up,0,0,0
04250000,SKILL_EU_ROG_BOWP_DAMAGE_A_22,Crossbow Power Up,0,0,0
05250000,SKILL_EU_ROG_BOWP_DAMAGE_A_23,Crossbow Power Up,0,0,0
06250000,SKILL_EU_ROG_BOWP_DAMAGE_A_24,Crossbow Power Up,0,0,0
07250000,SKILL_EU_ROG_BOWP_DAMAGE_A_25,Crossbow Power Up,0,0,0
08250000,SKILL_EU_ROG_BOWP_DAMAGE_A_26,Crossbow Power Up,0,0,0
09250000,SKILL_EU_ROG_BOWP_DAMAGE_A_27,Crossbow Power Up,0,0,0
0A250000,SKILL_EU_ROG_BOWP_DAMAGE_A_28,Crossbow Power Up,0,0,0
0B250000,SKILL_EU_ROG_BOWP_DAMAGE_A_29,Crossbow Power Up,0,0,0
0C250000,SKILL_EU_ROG_BOWP_DAMAGE_A_30,Crossbow Power Up,0,0,0
0D250000,SKILL_EU_ROG_BOWP_RANGE_A_01,Wide Sight,0,0,0
0E250000,SKILL_EU_ROG_BOWP_RANGE_A_02,Wide Sight,0,0,0
0F250000,SKILL_EU_ROG_BOWP_RANGE_A_03,Wide Sight,0,0,0
10250000,SKILL_EU_ROG_BOWP_RANGE_A_04,Wide Sight,0,0,0
11250000,SKILL_EU_ROG_BOWP_RANGE_A_05,Wide Sight,0,0,0
12250000,SKILL_EU_ROG_BOWP_ABSORB_A_01,Avoid,0,0,0
13250000,SKILL_EU_ROG_BOWP_ABSORB_A_02,Avoid,0,0,0
14250000,SKILL_EU_ROG_BOWP_ABSORB_A_03,Avoid,0,0,0
15250000,SKILL_EU_ROG_BOWP_ABSORB_A_04,Avoid,0,0,0
16250000,SKILL_EU_ROG_BOWP_ABSORB_A_05,Avoid,0,0,0
17250000,SKILL_EU_ROG_BOWP_ABSORB_A_06,Avoid,0,0,0
18250000,SKILL_EU_ROG_BOWP_ABSORB_A_07,Avoid,0,0,0
19250000,SKILL_EU_ROG_BOWP_ABSORB_A_08,Avoid,0,0,0
1A250000,SKILL_EU_ROG_BOWP_ABSORB_A_09,Avoid,0,0,0
1B250000,SKILL_EU_ROG_BOWP_ABSORB_A_10,Avoid,0,0,0
1C250000,SKILL_EU_ROG_BOWP_ABSORB_A_11,Avoid,0,0,0
1D250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_01,Crossbow Extreme,1166,20000,52
1E250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_02,Crossbow Extreme,1166,20000,67
1F250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_03,Crossbow Extreme,1166,20000,86
20250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_04,Crossbow Extreme,1166,20000,108
21250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_05,Crossbow Extreme,1166,20000,134
22250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_06,Crossbow Extreme,1166,20000,166
23250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_07,Crossbow Extreme,1166,20000,203
24250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_08,Crossbow Extreme,1166,20000,246
25250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_09,Crossbow Extreme,1166,20000,298
26250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_10,Crossbow Extreme,1166,20000,359
27250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_11,Crossbow Extreme,1166,20000,430
28250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_12,Crossbow Extreme,1166,20000,514
29250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_13,Crossbow Extreme,1166,20000,612
2A250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_14,Crossbow Extreme,1166,20000,726
2B250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_15,Crossbow Extreme,1166,20000,860
2C250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_16,Crossbow Extreme,1166,20000,1015
2D250000,SKILL_EU_ROG_BOWP_MAD_BOW_UP_A_17,Crossbow Extreme,1166,20000,1197
2E250000,SKILL_EU_ROG_BOWA_POWER_A_01,Power Shot,733,4000,12
2F250000,SKILL_EU_ROG_BOWA_POWER_A_02,Power Shot,733,4000,16
30250000,SKILL_EU_ROG_BOWA_POWER_A_03,Power Shot,733,4000,20
31250000,SKILL_EU_ROG_BOWA_POWER_A_04,Power Shot,733,4000,24
32250000,SKILL_EU_ROG_BOWA_POWER_A_05,Power Shot,733,4000,29
33250000,SKILL_EU_ROG_BOWA_POWER_A_06,Power Shot,733,4000,35
34250000,SKILL_EU_ROG_BOWA_POWER_A_07,Power Shot,733,4000,42
35250000,SKILL_EU_ROG_BOWA_POWER_A_08,Power Shot,733,4000,49
36250000,SKILL_EU_ROG_BOWA_POWER_A_09,Power Shot,733,4000,57
37250000,SKILL_EU_ROG_BOWA_POWER_A_10,Power Shot,733,4000,67
38250000,SKILL_EU_ROG_BOWA_POWER_A_11,Power Shot,733,4000,77
39250000,SKILL_EU_ROG_BOWA_POWER_B_01,Intense Shot,422,4000,95
3A250000,SKILL_EU_ROG_BOWA_POWER_B_02,Intense Shot,422,4000,109
3B250000,SKILL_EU_ROG_BOWA_POWER_B_03,Intense Shot,422,4000,125
3C250000,SKILL_EU_ROG_BOWA_POWER_B_04,Intense Shot,422,4000,142
3D250000,SKILL_EU_ROG_BOWA_POWER_B_05,Intense Shot,422,4000,162
3E250000,SKILL_EU_ROG_BOWA_POWER_B_06,Intense Shot,422,4000,183
3F250000,SKILL_EU_ROG_BOWA_POWER_B_07,Intense Shot,422,4000,207
