//ID,Type,Name,Level,Hp,TypeID1,TypeID2,TypeID3,TypeID4
E0480000,COS_GUILD_EU_SOLDIER6_007,Earth Wizard,7,826,1,2,3,5
E1480000,COS_GUILD_EU_SOLDIER6_008,Earth Wizard,8,919,1,2,3,5
E2480000,COS_GUILD_EU_SOLDIER6_009,Earth Wizard,9,1015,1,2,3,5
E3480000,COS_GUILD_EU_SOLDIER6_010,Earth Wizard,10,1115,1,2,3,5
E4480000,COS_GUILD_EU_SOLDIER6_011,Earth Wizard,11,1219,1,2,3,5
E5480000,COS_GUILD_EU_SOLDIER6_012,Earth Wizard,12,1326,1,2,3,5
E6480000,COS_GUILD_EU_SOLDIER6_013,Earth Wizard,13,1437,1,2,3,5
E7480000,COS_GUILD_EU_SOLDIER6_014,Earth Wizard,14,1552,1,2,3,5
E8480000,COS_GUILD_EU_SOLDIER6_015,Earth Wizard,15,1671,1,2,3,5
E9480000,COS_GUILD_EU_SOLDIER6_016,Earth Wizard,16,1794,1,2,3,5
EA480000,COS_GUILD_EU_SOLDIER6_017,Earth Wizard,17,1922,1,2,3,5
EB480000,COS_GUILD_EU_SOLDIER6_018,Earth Wizard,18,2054,1,2,3,5
EC480000,COS_GUILD_EU_SOLDIER6_019,Earth Wizard,19,2190,1,2,3,5
ED480000,COS_GUILD_EU_SOLDIER6_020,Earth Wizard,20,2331,1,2,3,5
EE480000,COS_GUILD_EU_SOLDIER6_021,Earth Wizard,21,2477,1,2,3,5
EF480000,COS_GUILD_EU_SOLDIER6_022,Earth Wizard,22,2627,1,2,3,5
F0480000,COS_GUILD_EU_SOLDIER6_023,Earth Wizard,23,2783,1,2,3,5
F1480000,COS_GUILD_EU_SOLDIER6_024,Earth Wizard,24,2944,1,2,3,5
F2480000,COS_GUILD_EU_SOLDIER6_025,Earth Wizard,25,3110,1,2,3,5
F3480000,COS_GUILD_EU_SOLDIER6_026,Earth Wizard,26,3281,1,2,3,5
F4480000,COS_GUILD_EU_SOLDIER6_027,Earth Wizard,27,3458,1,2,3,5
F5480000,COS_GUILD_EU_SOLDIER6_028,Earth Wizard,28,3641,1,2,3,5
F6480000,COS_GUILD_EU_SOLDIER6_029,Earth Wizard,29,3830,1,2,3,5
F7480000,COS_GUILD_EU_SOLDIER6_030,Earth Wizard,30,4025,1,2,3,5
F8480000,COS_GUILD_EU_SOLDIER6_031,Earth Wizard,31,4227,1,2,3,5
F9480000,COS_GUILD_EU_SOLDIER6_032,Earth Wizard,32,4434,1,2,3,5
FA480000,COS_GUILD_EU_SOLDIER6_033,Earth Wizard,33,4649,1,2,3,5
FB480000,COS_GUILD_EU_SOLDIER6_034,Earth Wizard,34,4870,1,2,3,5
FC480000,COS_GUILD_EU_SOLDIER6_035,Earth Wizard,35,5098,1,2,3,5
FD480000,COS_GUILD_EU_SOLDIER6_036,Earth Wizard,36,5333,1,2,3,5
FE480000,COS_GUILD_EU_SOLDIER6_037,Earth Wizard,37,5576,1,2,3,5
FF480000,COS_GUILD_EU_SOLDIER6_038,Earth Wizard,38,5826,1,2,3,5
00490000,COS_GUILD_EU_SOLDIER6_039,Earth Wizard,39,6084,1,2,3,5
01490000,COS_GUILD_EU_SOLDIER6_040,Earth Wizard,40,6350,1,2,3,5
02490000,COS_GUILD_EU_SOLDIER6_041,Earth Wizard,41,6624,1,2,3,5
03490000,COS_GUILD_EU_SOLDIER6_042,Earth Wizard,42,6907,1,2,3,5
04490000,COS_GUILD_EU_SOLDIER6_043,Earth Wizard,43,7198,1,2,3,5
05490000,COS_GUILD_EU_SOLDIER6_044,Earth Wizard,44,7498,1,2,3,5
06490000,COS_GUILD_EU_SOLDIER6_045,Earth Wizard,45,7808,1,2,3,5
07490000,COS_GUILD_EU_SOLDIER6_046,Earth Wizard,46,8126,1,2,3,5
08490000,COS_GUILD_EU_SOLDIER6_047,Earth Wizard,47,8454,1,2,3,5
09490000,COS_GUILD_EU_SOLDIER6_048,Earth Wizard,48,8793,1,2,3,5
0A490000,COS_GUILD_EU_SOLDIER6_049,Earth Wizard,49,9141,1,2,3,5
0B490000,COS_GUILD_EU_SOLDIER6_050,Earth Wizard,50,9500,1,2,3,5
0C490000,COS_GUILD_EU_SOLDIER6_051,Earth Wizard,51,9869,1,2,3,5
0D490000,COS_GUILD_EU_SOLDIER6_052,Earth Wizard,52,10250,1,2,3,5
0E490000,COS_GUILD_EU_SOLDIER6_053,Earth Wizard,53,10641,1,2,3,5
0F490000,COS_GUILD_EU_SOLDIER6_054,Earth Wizard,54,11044,1,2,3,5
10490000,COS_GUILD_EU_SOLDIER6_055,Earth Wizard,55,11460,1,2,3,5
11490000,COS_GUILD_EU_SOLDIER6_056,Earth Wizard,56,11887,1,2,3,5
12490000,COS_GUILD_EU_SOLDIER6_057,Earth Wizard,57,12327,1,2,3,5
13490000,COS_GUILD_EU_SOLDIER6_058,Earth Wizard,58,12779,1,2,3,5
14490000,COS_GUILD_EU_SOLDIER6_059,Earth Wizard,59,13245,1,2,3,5
15490000,COS_GUILD_EU_SOLDIER6_060,Earth Wizard,60,13725,1,2,3,5
16490000,COS_GUILD_EU_SOLDIER6_061,Earth Wizard,61,14218,1,2,3,5
17490000,COS_GUILD_EU_SOLDIER6_062,Earth Wizard,62,14725,1,2,3,5
18490000,COS_GUILD_EU_SOLDIER6_063,Earth Wizard,63,15247,1,2,3,5
19490000,COS_GUILD_EU_SOLDIER6_064,Earth Wizard,64,15784,1,2,3,5
1A490000,COS_GUILD_EU_SOLDIER6_065,Earth Wizard,65,16337,1,2,3,5
1B490000,COS_GUILD_EU_SOLDIER6_066,Earth Wizard,66,16905,1,2,3,5
1C490000,COS_GUILD_EU_SOLDIER6_067,Earth Wizard,67,17490,1,2,3,5
1D490000,COS_GUILD_EU_SOLDIER6_068,Earth Wizard,68,18091,1,2,3,5
1E490000,COS_GUILD_EU_SOLDIER6_069,Earth Wizard,69,18709,1,2,3,5
1F490000,COS_GUILD_EU_SOLDIER6_070,Earth Wizard,70,19344,1,2,3,5
20490000,COS_GUILD_EU_SOLDIER6_071,Earth Wizard,71,19998,1,2,3,5
21490000,COS_GUILD_EU_SOLDIER6_072,Earth Wizard,72,20670,1,2,3,5
22490000,COS_GUILD_EU_SOLDIER6_073,Earth Wizard,73,21361,1,2,3,5
23490000,COS_GUILD_EU_SOLDIER6_074,Earth Wizard,74,22071,1,2,3,5
24490000,COS_GUILD_EU_SOLDIER6_075,Earth Wizard,75,22801,1,2,3,5
25490000,COS_GUILD_EU_SOLDIER6_076,Earth Wizard,76,23551,1,2,3,5
26490000,COS_GUILD_EU_SOLDIER6_077,Earth Wizard,77,24322,1,2,3,5
27490000,COS_GUILD_EU_SOLDIER6_078,Earth Wizard,78,25115,1,2,3,5
28490000,COS_GUILD_EU_SOLDIER6_079,Earth Wizard,79,25930,1,2,3,5
29490000,COS_GUILD_EU_SOLDIER6_080,Earth Wizard,80,26767,1,2,3,5
2A490000,COS_GUILD_EU_SOLDIER6_081,Earth Wizard,81,27627,1,2,3,5
2B490000,COS_GUILD_EU_SOLDIER6_082,Earth Wizard,82,28512,1,2,3,5
2C490000,COS_GUILD_EU_SOLDIER6_083,Earth Wizard,83,29420,1,2,3,5
2D490000,COS_GUILD_EU_SOLDIER6_084,Earth Wizard,84,30353,1,2,3,5
2E490000,COS_GUILD_EU_SOLDIER6_085,Earth Wizard,85,31312,1,2,3,5
2F490000,COS_GUILD_EU_SOLDIER6_086,Earth Wizard,86,32297,1,2,3,5
30490000,COS_GUILD_EU_SOLDIER6_087,Earth Wizard,87,33309,1,2,3,5
31490000,COS_GUILD_EU_SOLDIER6_088,Earth Wizard,88,34349,1,2,3,5
32490000,COS_GUILD_EU_SOLDIER6_089,Earth Wizard,89,35417,1,2,3,5
33490000,COS_GUILD_EU_SOLDIER6_090,Earth Wizard,90,36513,1,2,3,5
34490000,COS_GUILD_EU_SOLDIER6_091,Earth Wizard,91,37640,1,2,3,5
35490000,COS_GUILD_EU_SOLDIER6_092,Earth Wizard,92,38797,1,2,3,5
36490000,COS_GUILD_EU_SOLDIER6_093,Earth Wizard,93,39985,1,2,3,5
37490000,COS_GUILD_EU_SOLDIER6_094,Earth Wizard,94,41205,1,2,3,5
38490000,COS_GUILD_EU_SOLDIER6_095,Earth Wizard,95,42458,1,2,3,5
39490000,COS_GUILD_EU_SOLDIER6_096,Earth Wizard,96,43745,1,2,3,5
3A490000,COS_GUILD_EU_SOLDIER6_097,Earth Wizard,97,45066,1,2,3,5
3B490000,COS_GUILD_EU_SOLDIER6_098,Earth Wizard,98,46422,1,2,3,5
3C490000,COS_GUILD_EU_SOLDIER6_099,Earth Wizard,99,47815,1,2,3,5
3D490000,COS_GUILD_EU_SOLDIER6_100,Earth Wizard,100,49245,1,2,3,5
3E490000,COS_GUILD_EU_SOLDIER6_101,Earth Wizard,101,50713,1,2,3,5
3F490000,COS_GUILD_EU_SOLDIER6_102,Earth Wizard,102,52219,1,2,3,5
40490000,COS_GUILD_EU_SOLDIER6_103,Earth Wizard,103,53766,1,2,3,5
41490000,COS_GUILD_EU_SOLDIER6_104,Earth Wizard,104,55354,1,2,3,5
42490000,COS_GUILD_EU_SOLDIER6_105,Earth Wizard,105,56984,1,2,3,5
43490000,COS_GUILD_EU_SOLDIER6_106,Earth Wizard,106,58657,1,2,3,5
44490000,COS_GUILD_EU_SOLDIER6_107,Earth Wizard,107,60374,1,2,3,5
45490000,COS_GUILD_EU_SOLDIER6_108,Earth Wizard,108,62136,1,2,3,5
46490000,COS_GUILD_EU_SOLDIER6_109,Earth Wizard,109,63945,1,2,3,5
47490000,COS_GUILD_EU_SOLDIER6_110,Earth Wizard,110,65801,1,2,3,5
48490000,COS_GUILD_EU_SOLDIER6_111,Earth Wizard,111,67706,1,2,3,5
49490000,COS_GUILD_EU_SOLDIER6_112,Earth Wizard,112,69660,1,2,3,5
4A490000,COS_GUILD_EU_SOLDIER6_113,Earth Wizard,113,71666,1,2,3,5
4B490000,COS_GUILD_EU_SOLDIER6_114,Earth Wizard,114,73724,1,2,3,5
4C490000,COS_GUILD_EU_SOLDIER6_115,Earth Wizard,115,75836,1,2,3,5
4D490000,COS_GUILD_EU_SOLDIER6_116,Earth Wizard,116,78003,1,2,3,5
4E490000,COS_GUILD_EU_SOLDIER6_117,Earth Wizard,117,80226,1,2,3,5
4F490000,COS_GUILD_EU_SOLDIER6_118,Earth Wizard,118,82507,1,2,3,5
50490000,COS_GUILD_EU_SOLDIER6_119,Earth Wizard,119,84847,1,2,3,5
51490000,COS_GUILD_EU_SOLDIER6_120,Earth Wizard,120,87247,1,2,3,5
52490000,COS_GUILD_EU_SOLDIER6_121,Earth Wizard,121,89710,1,2,3,5
53490000,COS_GUILD_EU_SOLDIER6_122,Earth Wizard,122,92236,1,2,3,5
54490000,COS_GUILD_EU_SOLDIER6_123,Earth Wizard,123,94827,1,2,3,5
55490000,COS_GUILD_EU_SOLDIER6_124,Earth Wizard,124,97485,1,2,3,5
56490000,COS_GUILD_EU_SOLDIER6_125,Earth Wizard,125,100212,1,2,3,5
57490000,COS_GUILD_EU_SOLDIER6_126,Earth Wizard,126,103009,1,2,3,5
58490000,COS_GUILD_EU_SOLDIER6_127,Earth Wizard,127,105877,1,2,3,5
59490000,COS_GUILD_EU_SOLDIER6_128,Earth Wizard,128,108819,1,2,3,5
5A490000,COS_GUILD_EU_SOLDIER6_129,Earth Wizard,129,111836,1,2,3,5
5B490000,COS_GUILD_EU_SOLDIER6_130,Earth Wizard,130,114931,1,2,3,5
5C490000,COS_GUILD_EU_SOLDIER6_131,Earth Wizard,131,118104,1,2,3,5
5D490000,COS_GUILD_EU_SOLDIER6_132,Earth Wizard,132,121358,1,2,3,5
5E490000,COS_GUILD_EU_SOLDIER6_133,Earth Wizard,133,124696,1,2,3,5
5F490000,COS_GUILD_EU_SOLDIER6_134,Earth Wizard,134,128118,1,2,3,5
60490000,COS_GUILD_EU_SOLDIER6_135,Earth Wizard,135,131627,1,2,3,5
61490000,COS_GUILD_EU_SOLDIER6_136,Earth Wizard,136,135226,1,2,3,5
62490000,COS_GUILD_EU_SOLDIER6_137,Earth Wizard,137,138916,1,2,3,5
63490000,COS_GUILD_EU_SOLDIER6_138,Earth Wizard,138,142699,1,2,3,5
64490000,COS_GUILD_EU_SOLDIER6_139,Earth Wizard,139,146578,1,2,3,5
65490000,COS_GUILD_EU_SOLDIER6_140,Earth Wizard,140,150555,1,2,3,5
66490000,COS_GUILD_EU_SOLDIER7_001,Cold Wizard,1,333,1,2,3,5
67490000,COS_GUILD_EU_SOLDIER7_002,Cold Wizard,2,408,1,2,3,5
68490000,COS_GUILD_EU_SOLDIER7_003,Cold Wizard,3,486,1,2,3,5
69490000,COS_GUILD_EU_SOLDIER7_004,Cold Wizard,4,566,1,2,3,5
6A490000,COS_GUILD_EU_SOLDIER7_005,Cold Wizard,5,649,1,2,3,5
6B490000,COS_GUILD_EU_SOLDIER7_006,Cold Wizard,6,736,1,2,3,5
6C490000,COS_GUILD_EU_SOLDIER7_007,Cold Wizard,7,826,1,2,3,5
6D490000,COS_GUILD_EU_SOLDIER7_008,Cold Wizard,8,919,1,2,3,5
6E490000,COS_GUILD_EU_SOLDIER7_009,Cold Wizard,9,1015,1,2,3,5
6F490000,COS_GUILD_EU_SOLDIER7_010,Cold Wizard,10,1115,1,2,3,5
70490000,COS_GUILD_EU_SOLDIER7_011,Cold Wizard,11,1219,1,2,3,5
71490000,COS_GUILD_EU_SOLDIER7_012,Cold Wizard,12,1326,1,2,3,5
72490000,COS_GUILD_EU_SOLDIER7_013,Cold Wizard,13,1437,1,2,3,5
73490000,COS_GUILD_EU_SOLDIER7_014,Cold Wizard,14,1552,1,2,3,5
74490000,COS_GUILD_EU_SOLDIER7_015,Cold Wizard,15,1671,1,2,3,5
75490000,COS_GUILD_EU_SOLDIER7_016,Cold Wizard,16,1794,1,2,3,5
76490000,COS_GUILD_EU_SOLDIER7_017,Cold Wizard,17,1922,1,2,3,5
77490000,COS_GUILD_EU_SOLDIER7_018,Cold Wizard,18,2054,1,2,3,5
78490000,COS_GUILD_EU_SOLDIER7_019,Cold Wizard,19,2190,1,2,3,5
79490000,COS_GUILD_EU_SOLDIER7_020,Cold Wizard,20,2331,1,2,3,5
7A490000,COS_GUILD_EU_SOLDIER7_021,Cold Wizard,21,2477,1,2,3,5
7B490000,COS_GUILD_EU_SOLDIER7_022,Cold Wizard,22,2627,1,2,3,5
7C490000,COS_GUILD_EU_SOLDIER7_023,Cold Wizard,23,2783,1,2,3,5
7D490000,COS_GUILD_EU_SOLDIER7_024,Cold Wizard,24,2944,1,2,3,5
7E490000,COS_GUILD_EU_SOLDIER7_025,Cold Wizard,25,3110,1,2,3,5
7F490000,COS_GUILD_EU_SOLDIER7_026,Cold Wizard,26,3281,1,2,3,5
80490000,COS_GUILD_EU_SOLDIER7_027,Cold Wizard,27,3458,1,2,3,5
81490000,COS_GUILD_EU_SOLDIER7_028,Cold Wizard,28,3641,1,2,3,5
82490000,COS_GUILD_EU_SOLDIER7_029,Cold Wizard,29,3830,1,2,3,5
83490000,COS_GUILD_EU_SOLDIER7_030,Cold Wizard,30,4025,1,2,3,5
84490000,COS_GUILD_EU_SOLDIER7_031,Cold Wizard,31,4227,1,2,3,5
85490000,COS_GUILD_EU_SOLDIER7_032,Cold Wizard,32,4434,1,2,3,5
86490000,COS_GUILD_EU_SOLDIER7_033,Cold Wizard,33,4649,1,2,3,5
87490000,COS_GUILD_EU_SOLDIER7_034,Cold Wizard,34,4870,1,2,3,5
88490000,COS_GUILD_EU_SOLDIER7_035,Cold Wizard,35,5098,1,2,3,5
89490000,COS_GUILD_EU_SOLDIER7_036,Cold Wizard,36,5333,1,2,3,5
8A490000,COS_GUILD_EU_SOLDIER7_037,Cold Wizard,37,5576,1,2,3,5
8B490000,COS_GUILD_EU_SOLDIER7_038,Cold Wizard,38,5826,1,2,3,5
8C490000,COS_GUILD_EU_SOLDIER7_039,Cold Wizard,39,6084,1,2,3,5
8D490000,COS_GUILD_EU_SOLDIER7_040,Cold Wizard,40,6350,1,2,3,5
8E490000,COS_GUILD_EU_SOLDIER7_041,Cold Wizard,41,6624,1,2,3,5
8F490000,COS_GUILD_EU_SOLDIER7_042,Cold Wizard,42,6907,1,2,3,5
90490000,COS_GUILD_EU_SOLDIER7_043,Cold Wizard,43,7198,1,2,3,5
91490000,COS_GUILD_EU_SOLDIER7_044,Cold Wizard,44,7498,1,2,3,5
92490000,COS_GUILD_EU_SOLDIER7_045,Cold Wizard,45,7808,1,2,3,5
93490000,COS_GUILD_EU_SOLDIER7_046,Cold Wizard,46,8126,1,2,3,5
94490000,COS_GUILD_EU_SOLDIER7_047,Cold Wizard,47,8454,1,2,3,5
95490000,COS_GUILD_EU_SOLDIER7_048,Cold Wizard,48,8793,1,2,3,5
96490000,COS_GUILD_EU_SOLDIER7_049,Cold Wizard,49,9141,1,2,3,5
97490000,COS_GUILD_EU_SOLDIER7_050,Cold Wizard,50,9500,1,2,3,5
98490000,COS_GUILD_EU_SOLDIER7_051,Cold Wizard,51,9869,1,2,3,5
99490000,COS_GUILD_EU_SOLDIER7_052,Cold Wizard,52,10250,1,2,3,5
9A490000,COS_GUILD_EU_SOLDIER7_053,Cold Wizard,53,10641,1,2,3,5
9B490000,COS_GUILD_EU_SOLDIER7_054,Cold Wizard,54,11044,1,2,3,5
9C490000,COS_GUILD_EU_SOLDIER7_055,Cold Wizard,55,11460,1,2,3,5
9D490000,COS_GUILD_EU_SOLDIER7_056,Cold Wizard,56,11887,1,2,3,5
9E490000,COS_GUILD_EU_SOLDIER7_057,Cold Wizard,57,12327,1,2,3,5
9F490000,COS_GUILD_EU_SOLDIER7_058,Cold Wizard,58,12779,1,2,3,5
A0490000,COS_GUILD_EU_SOLDIER7_059,Cold Wizard,59,13245,1,2,3,5
A1490000,COS_GUILD_EU_SOLDIER7_060,Cold Wizard,60,13725,1,2,3,5
A2490000,COS_GUILD_EU_SOLDIER7_061,Cold Wizard,61,14218,1,2,3,5
A3490000,COS_GUILD_EU_SOLDIER7_062,Cold Wizard,62,14725,1,2,3,5
A4490000,COS_GUILD_EU_SOLDIER7_063,Cold Wizard,63,15247,1,2,3,5
A5490000,COS_GUILD_EU_SOLDIER7_064,Cold Wizard,64,15784,1,2,3,5
A6490000,COS_GUILD_EU_SOLDIER7_065,Cold Wizard,65,16337,1,2,3,5
A7490000,COS_GUILD_EU_SOLDIER7_066,Cold Wizard,66,16905,1,2,3,5
A8490000,COS_GUILD_EU_SOLDIER7_067,Cold Wizard,67,17490,1,2,3,5
A9490000,COS_GUILD_EU_SOLDIER7_068,Cold Wizard,68,18091,1,2,3,5
AA490000,COS_GUILD_EU_SOLDIER7_069,Cold Wizard,69,18709,1,2,3,5
AB490000,COS_GUILD_EU_SOLDIER7_070,Cold Wizard,70,19344,1,2,3,5
AC490000,COS_GUILD_EU_SOLDIER7_071,Cold Wizard,71,19998,1,2,3,5
AD490000,COS_GUILD_EU_SOLDIER7_072,Cold Wizard,72,20670,1,2,3,5
AE490000,COS_GUILD_EU_SOLDIER7_073,Cold Wizard,73,21361,1,2,3,5
AF490000,COS_GUILD_EU_SOLDIER7_074,Cold Wizard,74,22071,1,2,3,5
B0490000,COS_GUILD_EU_SOLDIER7_075,Cold Wizard,75,22801,1,2,3,5
B1490000,COS_GUILD_EU_SOLDIER7_076,Cold Wizard,76,23551,1,2,3,5
B2490000,COS_GUILD_EU_SOLDIER7_077,Cold Wizard,77,24322,1,2,3,5
B3490000,COS_GUILD_EU_SOLDIER7_078,Cold Wizard,78,25115,1,2,3,5
B4490000,COS_GUILD_EU_SOLDIER7_079,Cold Wizard,79,25930,1,2,3,5
B5490000,COS_GUILD_EU_SOLDIER7_080,Cold Wizard,80,26767,1,2,3,5
B6490000,COS_GUILD_EU_SOLDIER7_081,Cold Wizard,81,27627,1,2,3,5
B7490000,COS_GUILD_EU_SOLDIER7_082,Cold Wizard,82,28512,1,2,3,5
B8490000,COS_GUILD_EU_SOLDIER7_083,Cold Wizard,83,29420,1,2,3,5
B9490000,COS_GUILD_EU_SOLDIER7_084,Cold Wizard,84,30353,1,2,3,5
BA490000,COS_GUILD_EU_SOLDIER7_085,Cold Wizard,85,31312,1,2,3,5
BB490000,COS_GUILD_EU_SOLDIER7_086,Cold Wizard,86,32297,1,2,3,5
BC490000,COS_GUILD_EU_SOLDIER7_087,Cold Wizard,87,33309,1,2,3,5
BD490000,COS_GUILD_EU_SOLDIER7_088,Cold Wizard,88,34349,1,2,3,5
BE490000,COS_GUILD_EU_SOLDIER7_089,Cold Wizard,89,35417,1,2,3,5
BF490000,COS_GUILD_EU_SOLDIER7_090,Cold Wizard,90,36513,1,2,3,5
C0490000,COS_GUILD_EU_SOLDIER7_091,Cold Wizard,91,37640,1,2,3,5
C1490000,COS_GUILD_EU_SOLDIER7_092,Cold Wizard,92,38797,1,2,3,5
C2490000,COS_GUILD_EU_SOLDIER7_093,Cold Wizard,93,39985,1,2,3,5
C3490000,COS_GUILD_EU_SOLDIER7_094,Cold Wizard,94,41205,1,2,3,5
C4490000,COS_GUILD_EU_SOLDIER7_095,Cold Wizard,95,42458,1,2,3,5
C5490000,COS_GUILD_EU_SOLDIER7_096,Cold Wizard,96,43745,1,2,3,5
C6490000,COS_GUILD_EU_SOLDIER7_097,Cold Wizard,97,45066,1,2,3,5
C7490000,COS_GUILD_EU_SOLDIER7_098,Cold Wizard,98,46422,1,2,3,5
C8490000,COS_GUILD_EU_SOLDIER7_099,Cold Wizard,99,47815,1,2,3,5
C9490000,COS_GUILD_EU_SOLDIER7_100,Cold Wizard,100,49245,1,2,3,5
CA490000,COS_GUILD_EU_SOLDIER7_101,Cold Wizard,101,50713,1,2,3,5
CB490000,COS_GUILD_EU_SOLDIER7_102,Cold Wizard,102,52219,1,2,3,5
CC490000,COS_GUILD_EU_SOLDIER7_103,Cold Wizard,103,53766,1,2,3,5
CD490000,COS_GUILD_EU_SOLDIER7_104,Cold Wizard,104,55354,1,2,3,5
CE490000,COS_GUILD_EU_SOLDIER7_105,Cold Wizard,105,56984,1,2,3,5
CF490000,COS_GUILD_EU_SOLDIER7_106,Cold Wizard,106,58657,1,2,3,5
D0490000,COS_GUILD_EU_SOLDIER7_107,Cold Wizard,107,60374,1,2,3,5
D1490000,COS_GUILD_EU_SOLDIER7_108,Cold Wizard,108,62136,1,2,3,5
D2490000,COS_GUILD_EU_SOLDIER7_109,Cold Wizard,109,63945,1,2,3,5
D3490000,COS_GUILD_EU_SOLDIER7_110,Cold Wizard,110,65801,1,2,3,5
D4490000,COS_GUILD_EU_SOLDIER7_111,Cold Wizard,111,67706,1,2,3,5
D5490000,COS_GUILD_EU_SOLDIER7_112,Cold Wizard,112,69660,1,2,3,5
D6490000,COS_GUILD_EU_SOLDIER7_113,Cold Wizard,113,71666,1,2,3,5
D7490000,COS_GUILD_EU_SOLDIER7_114,Cold Wizard,114,73724,1,2,3,5
D8490000,COS_GUILD_EU_SOLDIER7_115,Cold Wizard,115,75836,1,2,3,5
D9490000,COS_GUILD_EU_SOLDIER7_116,Cold Wizard,116,78003,1,2,3,5
DA490000,COS_GUILD_EU_SOLDIER7_117,Cold Wizard,117,80226,1,2,3,5
DB490000,COS_GUILD_EU_SOLDIER7_118,Cold Wizard,118,82507,1,2,3,5
DC490000,COS_GUILD_EU_SOLDIER7_119,Cold Wizard,119,84847,1,2,3,5
DD490000,COS_GUILD_EU_SOLDIER7_120,Cold Wizard,120,87247,1,2,3,5
DE490000,COS_GUILD_EU_SOLDIER7_121,Cold Wizard,121,89710,1,2,3,5
DF490000,COS_GUILD_EU_SOLDIER7_122,Cold Wizard,122,92236,1,2,3,5
E0490000,COS_GUILD_EU_SOLDIER7_123,Cold Wizard,123,94827,1,2,3,5
E1490000,COS_GUILD_EU_SOLDIER7_124,Cold Wizard,124,97485,1,2,3,5
E2490000,COS_GUILD_EU_SOLDIER7_125,Cold Wizard,125,100212,1,2,3,5
E3490000,COS_GUILD_EU_SOLDIER7_126,Cold Wizard,126,103009,1,2,3,5
E4490000,COS_GUILD_EU_SOLDIER7_127,Cold Wizard,127,105877,1,2,3,5
E5490000,COS_GUILD_EU_SOLDIER7_128,Cold Wizard,128,108819,1,2,3,5
E6490000,COS_GUILD_EU_SOLDIER7_129,Cold Wizard,129,111836,1,2,3,5
E7490000,COS_GUILD_EU_SOLDIER7_130,Cold Wizard,130,114931,1,2,3,5
E8490000,COS_GUILD_EU_SOLDIER7_131,Cold Wizard,131,118104,1,2,3,5
E9490000,COS_GUILD_EU_SOLDIER7_132,Cold Wizard,132,121358,1,2,3,5
EA490000,COS_GUILD_EU_SOLDIER7_133,Cold Wizard,133,124696,1,2,3,5
EB490000,COS_GUILD_EU_SOLDIER7_134,Cold Wizard,134,128118,1,2,3,5
EC490000,COS_GUILD_EU_SOLDIER7_135,Cold Wizard,135,131627,1,2,3,5
ED490000,COS_GUILD_EU_SOLDIER7_136,Cold Wizard,136,135226,1,2,3,5
EE490000,COS_GUILD_EU_SOLDIER7_137,Cold Wizard,137,138916,1,2,3,5
EF490000,COS_GUILD_EU_SOLDIER7_138,Cold Wizard,138,142699,1,2,3,5
F0490000,COS_GUILD_EU_SOLDIER7_139,Cold Wizard,139,146578,1,2,3,5
F1490000,COS_GUILD_EU_SOLDIER7_140,Cold Wizard,140,150555,1,2,3,5
F2490000,COS_GUILD_EU_SOLDIER8_001,Fire Wizard,1,333,1,2,3,5
F3490000,COS_GUILD_EU_SOLDIER8_002,Fire Wizard,2,408,1,2,3,5
F4490000,COS_GUILD_EU_SOLDIER8_003,Fire Wizard,3,486,1,2,3,5
F5490000,COS_GUILD_EU_SOLDIER8_004,Fire Wizard,4,566,1,2,3,5
F6490000,COS_GUILD_EU_SOLDIER8_005,Fire Wizard,5,649,1,2,3,5
F7490000,COS_GUILD_EU_SOLDIER8_006,Fire Wizard,6,736,1,2,3,5
F8490000,COS_GUILD_EU_SOLDIER8_007,Fire Wizard,7,826,1,2,3,5
F9490000,COS_GUILD_EU_SOLDIER8_008,Fire Wizard,8,919,1,2,3,5
FA490000,COS_GUILD_EU_SOLDIER8_009,Fire Wizard,9,1015,1,2,3,5
FB490000,COS_GUILD_EU_SOLDIER8_010,Fire Wizard,10,1115,1,2,3,5
FC490000,COS_GUILD_EU_SOLDIER8_011,Fire Wizard,11,1219,1,2,3,5
FD490000,COS_GUILD_EU_SOLDIER8_012,Fire Wizard,12,1326,1,2,3,5
FE490000,COS_GUILD_EU_SOLDIER8_013,Fire Wizard,13,1437,1,2,3,5
FF490000,COS_GUILD_EU_SOLDIER8_014,Fire Wizard,14,1552,1,2,3,5
004A0000,COS_GUILD_EU_SOLDIER8_015,Fire Wizard,15,1671,1,2,3,5
014A0000,COS_GUILD_EU_SOLDIER8_016,Fire Wizard,16,1794,1,2,3,5
024A0000,COS_GUILD_EU_SOLDIER8_017,Fire Wizard,17,1922,1,2,3,5
034A0000,COS_GUILD_EU_SOLDIER8_018,Fire Wizard,18,2054,1,2,3,5
044A0000,COS_GUILD_EU_SOLDIER8_019,Fire Wizard,19,2190,1,2,3,5
054A0000,COS_GUILD_EU_SOLDIER8_020,Fire Wizard,20,2331,1,2,3,5
064A0000,COS_GUILD_EU_SOLDIER8_021,Fire Wizard,21,2477,1,2,3,5
074A0000,COS_GUILD_EU_SOLDIER8_022,Fire Wizard,22,2627,1,2,3,5
084A0000,COS_GUILD_EU_SOLDIER8_023,Fire Wizard,23,2783,1,2,3,5
094A0000,COS_GUILD_EU_SOLDIER8_024,Fire Wizard,24,2944,1,2,3,5
0A4A0000,COS_GUILD_EU_SOLDIER8_025,Fire Wizard,25,3110,1,2,3,5
